layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[250; 'linear']; [200; 'linear']; [250; 'relu']],mse,rmsprop,25,2079559282,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,10,1492205917,4,0.7727272727272727
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,10,1962259277,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,15,2340321894,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,15,1474044910,4,0.6818181818181818
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,20,513517201,4,0.7575757575757576
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,20,1684226172,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,25,3060537092,4,0.7727272727272727
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,adam,25,100700828,4,0.6666666666666666
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,10,3639832031,4,0.6666666666666666
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,10,4072616448,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,15,1308627790,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,15,4243857721,4,0.7121212121212122
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,20,95117288,4,0.7424242424242424
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,20,3202720178,4,0.6363636363636364
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,25,3964844457,4,0.6666666666666666
[[250; 'linear']; [200; 'linear']; [250; 'linear']],mse,rmsprop,25,3796024297,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,10,4265848928,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,10,415649892,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,15,2185009892,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,15,4285415088,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,20,2234898609,4,0.7727272727272727
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,20,3108932821,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,25,3542439957,4,0.7727272727272727
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,adam,25,3322682027,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,10,2395317726,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,10,4109961698,4,0.6060606060606061
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,15,1470027820,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,15,969404100,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,20,763950092,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,20,3150929888,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,25,1977044313,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [150; 'relu']],mse,rmsprop,25,352092601,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,10,1353048414,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,10,548897807,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,15,431044933,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,15,1331728765,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,20,2733271974,4,0.7575757575757576
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,20,1359010139,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,25,1508568113,4,0.803030303030303
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,adam,25,1587537756,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,10,1920117048,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,10,4136732159,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,15,805845090,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,15,2949995452,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,20,2792583236,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,20,1731140352,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,25,2707692218,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [150; 'linear']],mse,rmsprop,25,887001339,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,10,387792934,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,10,1156027914,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,15,1191493771,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,15,1511038414,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,20,2214634011,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,20,42724537,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,25,215935614,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,adam,25,3818871930,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,10,1461292779,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,10,2486677784,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,15,3956088756,4,0.5454545454545454
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,15,3462430740,4,0.8181818181818182
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,20,3101821577,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,20,2082374592,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,25,2002464990,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [200; 'relu']],mse,rmsprop,25,2607056884,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,10,264689997,4,0.5757575757575758
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,10,1574336099,4,0.7727272727272727
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,15,1771952669,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,15,3696608197,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,20,1994043983,4,0.7272727272727273
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,20,1076354425,4,0.6060606060606061
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,25,1094634172,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,adam,25,1318835120,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,10,2167171313,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,10,3744610937,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,15,3103620654,4,0.7878787878787878
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,15,3813980922,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,20,4140337161,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,20,3359749486,4,0.7424242424242424
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,25,1191308739,4,0.6818181818181818
[[250; 'linear']; [250; 'relu']; [200; 'linear']],mse,rmsprop,25,293944725,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,10,2067108415,4,0.6363636363636364
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,10,1552597292,4,0.6212121212121212
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,15,2881401871,4,0.7272727272727273
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,15,2242168437,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,20,2365385886,4,0.7272727272727273
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,20,3769617444,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,25,1129382400,4,0.6060606060606061
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,adam,25,163617617,4,0.7878787878787878
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,10,332831845,4,0.7272727272727273
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,10,3476054969,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,15,4180280256,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,15,490055210,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,20,1422613384,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,20,2934021243,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,25,745436711,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'relu']],mse,rmsprop,25,1420233016,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,10,2072502607,4,0.6060606060606061
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,10,3920883403,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,15,3316827289,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,15,1748284323,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,20,3612207341,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,20,2604734890,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,25,221778113,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,adam,25,3579399630,4,0.7121212121212122
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,10,3343397857,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,10,2596458520,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,15,1839981429,4,0.6666666666666666
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,15,1609025007,4,0.6515151515151515
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,20,909041163,4,0.7575757575757576
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,20,3710404803,4,0.7272727272727273
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,25,2134192379,4,0.696969696969697
[[250; 'linear']; [250; 'relu']; [250; 'linear']],mse,rmsprop,25,3814076181,4,0.7575757575757576
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,10,854485946,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,10,4226790797,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,15,336598633,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,15,2618135761,4,0.5909090909090909
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,20,2301004324,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,20,667300195,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,25,3870654444,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,adam,25,2594392189,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,10,2423837310,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,10,3597694107,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,15,3553935873,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,15,2802261739,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,20,1506429521,4,0.7575757575757576
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,20,3512318007,4,0.7727272727272727
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,25,2134809056,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [150; 'relu']],mse,rmsprop,25,570611093,4,0.7878787878787878
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,10,3448152255,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,10,2703001719,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,15,1837688336,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,15,6835719,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,20,3361560111,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,20,1853954174,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,25,1233798883,4,0.5909090909090909
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,adam,25,4111541791,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,10,2502887119,4,0.5757575757575758
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,10,4228286638,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,15,2001717115,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,15,2842001462,4,0.7727272727272727
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,20,2466393933,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,20,195025466,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,25,3437026583,4,0.5606060606060606
[[250; 'linear']; [250; 'linear']; [150; 'linear']],mse,rmsprop,25,1370221217,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,10,2304892019,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,10,1871239201,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,15,2908304347,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,15,1094290429,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,20,2966271225,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,20,166605704,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,25,208286591,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,adam,25,2279377110,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,10,217353587,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,10,1390858349,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,15,2517405424,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,15,497857901,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,20,1115222875,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,20,1624329606,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,25,3131494333,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [200; 'relu']],mse,rmsprop,25,3027993908,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,10,2126936824,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,10,1238409572,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,15,2944544195,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,15,540906306,4,0.6060606060606061
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,20,1870792485,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,20,1323265964,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,25,2519026272,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,adam,25,2849514482,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,10,3848184302,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,10,2643185207,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,15,841201053,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,15,3523938653,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,20,2496924336,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,20,1204071983,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,25,1229876066,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [200; 'linear']],mse,rmsprop,25,4292623618,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,10,2139645913,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,10,1794336055,4,0.7575757575757576
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,15,814986698,4,0.7727272727272727
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,15,1243090871,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,20,1635013408,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,20,2349546001,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,25,377693688,4,0.6818181818181818
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,adam,25,2368159424,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,10,4074629628,4,0.48484848484848486
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,10,3754320777,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,15,3765130900,4,0.5
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,15,1985037266,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,20,1259191667,4,0.7424242424242424
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,20,704551925,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,25,3582857997,4,0.6363636363636364
[[250; 'linear']; [250; 'linear']; [250; 'relu']],mse,rmsprop,25,138303003,4,0.5606060606060606
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,10,3793934047,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,10,3087597351,4,0.6212121212121212
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,15,1340209177,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,15,2083131580,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,20,2502496105,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,20,781705253,4,0.5606060606060606
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,25,2031800144,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,adam,25,658115580,4,0.696969696969697
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,10,1862611357,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,10,1802655387,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,15,315005192,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,15,2998676099,4,0.6515151515151515
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,20,2023809050,4,0.6666666666666666
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,20,1858518560,4,0.7121212121212122
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,25,2441664904,4,0.7272727272727273
[[250; 'linear']; [250; 'linear']; [250; 'linear']],mse,rmsprop,25,403122073,4,0.6666666666666666
[[150; 'relu']; [150; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,10,3457320107,4,0.7727272727272727
