layerset,loss,optimizer,epoch,seed,layer(LAST),correct
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1526527376,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3317675710,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1356992919,4,0.7878787878787878
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3044025379,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,3851910675,4,0.7727272727272727
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,1822248609,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,789664990,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'relu']],mse,adam,25,2792120219,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1569158544,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,320728981,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,694672148,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3699045077,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2235617589,4,0.7727272727272727
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1408334576,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,1059568349,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,540198664,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,2709069618,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'relu']; [150; 'linear']],mse,adam,25,3871523010,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3489802513,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,418432460,4,0.8484848484848485
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1566001019,4,0.7727272727272727
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1898238635,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,423546462,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1620626852,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,3512225842,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,1663053069,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,2357935799,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'relu']],mse,adam,25,23292007,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,987841774,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1182777174,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3439084544,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1913412230,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,1284864941,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3297295095,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,3417187663,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,2546729006,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,4021800326,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [200; 'linear']],mse,adam,25,4187544936,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1862566187,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,482935032,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1483657054,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3678346593,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,718303582,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3624124147,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,3793031878,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,2396734196,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,590366181,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'relu']],mse,adam,25,1092969861,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,894146598,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3023281024,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,4217948176,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3869214795,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3734513852,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,962450430,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3859042986,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,1058585650,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3988936829,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [200; 'linear']; [150; 'linear']],mse,adam,25,3071010302,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3826922345,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3184618189,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,1057643730,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,4229731983,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3775474089,4,0.6060606060606061
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,94086658,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3086521703,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3731453526,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,3167472688,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'relu']],mse,adam,25,1374578661,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,195260247,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1979042758,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,2663626159,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,2932026692,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3138970845,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,450174026,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3697763578,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,1315456075,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,491564593,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [200; 'linear']],mse,adam,25,3293649167,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,876005327,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3844115441,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,4050407183,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,2796213634,4,0.7575757575757576
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1977842401,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3722404561,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,221936731,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,2280658629,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,1243251351,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'relu']],mse,adam,25,3507397930,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,637668972,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3093096584,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3366782674,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,720875308,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,1009994689,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3931498380,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,1233775684,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,343515142,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,2033844900,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'relu']; [150; 'linear']],mse,adam,25,3146798720,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3564312131,4,0.7575757575757576
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,3901538561,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,81956143,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,1522936627,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,515626185,4,0.7575757575757576
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,104133820,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,4157727297,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,2627589526,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,4022504701,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'relu']],mse,adam,25,154528940,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,968791004,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,3572861391,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,351072226,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,1677890128,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,91290222,4,0.6515151515151515
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,4105627269,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,689671012,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,1469116476,4,0.5909090909090909
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,4073899724,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [200; 'linear']],mse,adam,25,3539698290,4,0.6363636363636364
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,2511845492,4,0.6666666666666666
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,2804684585,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,2553105527,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,1407346454,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,945018319,4,0.6060606060606061
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,1938887049,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,1924794819,4,0.7727272727272727
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,1192321675,4,0.7272727272727273
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,1997739855,4,0.6212121212121212
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'relu']],mse,adam,25,2828786422,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,3595596005,4,0.7727272727272727
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1862000107,4,0.696969696969697
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1680520168,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1217890381,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1367364147,4,0.803030303030303
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,2967627100,4,0.7121212121212122
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,2370658560,4,0.6818181818181818
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1261885511,4,0.5909090909090909
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1786920751,4,0.7424242424242424
[[150; 'relu']; [200; 'relu']; [150; 'linear']; [150; 'linear']],mse,adam,25,1996455321,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,2553733111,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,312328651,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,397322489,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,3587316310,4,0.7575757575757576
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,4168183327,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,3000476421,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,532686379,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,259349923,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,2569078175,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'relu']],mse,adam,25,1584829786,4,0.7878787878787878
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,1904829378,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,217245727,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,545984221,4,0.6666666666666666
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,859885870,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,134060425,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,1930092472,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,2124481340,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,1968621895,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,460729398,4,0.6212121212121212
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [200; 'linear']],mse,adam,25,1585276462,4,0.6212121212121212
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,751356018,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,2283326144,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,3326789260,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,487280580,4,0.7878787878787878
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,3400801411,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,1479544099,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,1329930577,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,910631536,4,0.8181818181818182
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,2313645213,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'relu']],mse,adam,25,993374355,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,1224749315,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,3959915817,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,1079486793,4,0.6666666666666666
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,4242053198,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,2803706773,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,1934907239,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,2379854845,4,0.6060606060606061
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,3258126782,4,0.6212121212121212
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,3104470287,4,0.7575757575757576
[[150; 'relu']; [200; 'linear']; [200; 'relu']; [150; 'linear']],mse,adam,25,1833283425,4,0.6212121212121212
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,4158243124,4,0.7878787878787878
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,1492848376,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,1258287598,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,3066199483,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,465564195,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,2802287208,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,1541714295,4,0.803030303030303
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,578972068,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,2463404244,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'relu']],mse,adam,25,3782027206,4,0.6060606060606061
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,4066225110,4,0.7727272727272727
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,191944139,4,0.6666666666666666
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,1381605923,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,2533532824,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,2319579589,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,672881848,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,2928494800,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,3391096990,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,3406234724,4,0.7575757575757576
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [200; 'linear']],mse,adam,25,1745008367,4,0.7575757575757576
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,1571520445,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,3165927282,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,2293823229,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,3949905989,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,284484567,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,3270769805,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,1462645635,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,4120906104,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,689019753,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'relu']],mse,adam,25,787015171,4,0.8181818181818182
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2133728707,4,0.5909090909090909
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2392951732,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2722764438,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1333800729,4,0.696969696969697
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,4284368455,4,0.7424242424242424
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,4222712240,4,0.6363636363636364
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,871111477,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,1117363078,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2870021721,4,0.5757575757575758
[[150; 'relu']; [200; 'linear']; [200; 'linear']; [150; 'linear']],mse,adam,25,2157690590,4,0.6515151515151515
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1398215002,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3652846643,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3538112806,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,2375548323,4,0.7575757575757576
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,55443557,4,0.6818181818181818
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,1206842831,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3073086896,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,2526526118,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,4129662552,4,0.6666666666666666
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'relu']],mse,adam,25,3212697562,4,0.7121212121212122
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,1427540582,4,0.7272727272727273
[[150; 'relu']; [200; 'linear']; [150; 'relu']; [200; 'linear']],mse,adam,25,109677909,4,0.6212121212121212
